"","QE1-S1","QE1-S2","QE1-S3","QE1-S4","QE1-S5","QE5-M1","QE5-M2","QE5-M3","QE5-M4","QE5-M5","QE5-H1","QE5-H2","QE5-H3","QE5-H4","QE5-H5"
"107310463",724,532,456,562,792,714,775,812,769,439,785,643,703,1011,1037
"107310453",506.859,355.838,361.314,344.969,501.187,454.198,477.721,410.497,448.167,270.526,606.188,391.787,579.581,584.452,740.56
"107310481",348.99994,251.999964606,243.200078,234.399876904,330.4,322.600068,405.200528,312.800074,369.00054,192.79994,357.999736828,295.5999,303.999985532,384.80008,495.200316
"107310471",7,5,6,5,11,23,29,17,20,4,7,13,26,28,33
"107310248",6,0,16,0,0,3,3,0,2,0,0,0,1,5,0
"107307286",287,220,161.00005,201,240,254,227,189.5001,255,100.9999,240.5,233.5,190,299.5,336
"107307284",4,3,1,7,1,12,8,9,5,20,13869,43,8,2,14
"107307282",4,11,2,6,3,8,1,11,7,6,11,2,2,5,10
"107307281",2,9,3,6,0,4,4,5,4,3,12,1,0,2,4
"107307279",2445,752,409,923,739,339,2454,737,1173,601,652,1193,751,1792,1040
"107307280",5609,2521,2304,3446,2320,2289,4123,1861,4327,1996,3077,2819,3895,5275,3959
"107307283",194,103,75,95,122,117,236,115,181,54,160,121,175,207,225
"107325641",1594,1060,1142,1199,1358,1124,2017,1351,1223,750,2810,1186,1964,1675,1758
"107325664",200,103,127,132,132,138,220,149,196,120,253,152,244,225,309
"107320113",646.5994,382.9991,311.3999600822,379.6002,481.80064,297.19986,559.199997456,385.399382,417.2009312,248.600032,386.59924,397.0002962176,413.39994,523.79954,495.39974
"107325855",98.857157209,61.2857571428571,62.1428414285714,67.2857,70.28578,86.8572,106,72.5714573214286,74.8571,44.8571286035714,87.4285857142857,71.000000108,77.2857714285714,103.857142857143,101.142828571429
"107305918",667.979,440,348,375,386,533,597,436,446,259,444,502.988,439,603,688
"107306141",53,34,56,56,70,54,86,125,88,31,163,36,93,53,56
"107305992",217.999933333333,195.000193333333,150,191.3333,234.666666666667,229,284.99989,253.333333333333,237.000133333333,145.666666666667,281.333233333333,241.666853333333,240,343.999866666667,388
"107315878",68.9999333333333,45.3333333333333,58.6668333333333,41.33333,54.6667366666667,67.3333066666667,121.666733333333,55.6666933333333,64.3334166666667,30.6666566666667,127.9999,37.66677,85.6666,124.999966666667,119.999946666667
"107317781",2.46392,0,1.76224,0,0,0,2.03454,3.16881,3.34475,2.46757,5.20337,1.65649,0.00616974,3.68619,2.55829
"107317709",76.2666709324667,43.0666668664667,50.3333082666667,55.0666267373333,58.400026,83.4666576,66.9999604933333,57.20001,62.7333586666667,47.2666733333333,145.466744093333,59.733341848,76.0666946666667,90.6000230253333,98.0668066666667
"107317712",60482,27626,32428,40115,45143,28485,40694,38521,39293,22661,24597,18755,43025,46763,33583
"107317743",2,1.47848,3,8.92868,3,10.7626,8.92878,5,6.18333,28.9549,3.02899,0,6.9083,7,2
"107317543",0,1,0,0,2.91169,2.91074,1.61544,0,2.90907,0,0,0,2.90676,2.28252,0
"107314227",50.0874,28.0436,44.1714,42.1598,30.0981,51.2885,42.2866,60.4573,76.7863,14.0964,45.2151,44.0946,51.3261,43.2738,49.0629
"107314240",679.854,494.688,494.055,375.905,433,510.858,624.489,620.221,648.417,265.162,580.961,444.999,698.393,763.02,1074.29
"107314244",703.332033333333,530.666666666667,495.666766666667,525.6666,587.999633333333,626.999133333333,748.6674,622.3342,634.3328,404,702.333466666667,595.9994,627.999666666667,800.333133333333,841.9987
"107314268",193.49995,130.9998,140.5,135.0000000054,151,207.5,210,177.5,229,102.99975,167.5,152.99985,162.99975,227,214.99975
"107314278",9,15,108,1,0,42,15,4,6,12,1,3,1,15,12
"107314223",1068,736,770,753,856,868,1112,854,968,542,1042,719,1002,1087,982
"107314233",3066.91,2312.96,1814.83,2335.84,2754.9,2186.71,3715.71,3032.54,2547.21,1581.9,3005.78,2465.91,2799.67,3394.73,4203.94
"107311515",79.6666833333333,61.1666666666667,62.8334,55.9999166666667,79.0000333333333,70.8333333333333,93,71.4999,81.6667833333333,55.6665166666667,125.499983333333,98.5001166666667,150.83325,157.6667,175.166683333333
"107311517",63.5,47,33,48,46,56.5,67.5,44.5,55.5,35,101.5,45.5,74.50005,77,65.5
"107319297",1045,666,486,598,677,855,973,951,857,420,930,890,708,867,1180
"107319018",108.499973336167,72.16665555,76.1666753333333,76.3333343816667,69.33326000195,89.500000395,111.666650046833,89.3332895,96.9999666998333,48.333266689,171.333333766667,74.6666668966667,126.49998551,127.000060000833,96.3333816717167
"107325368",515.221482777778,366.778136460111,311.445042107778,344.888935906667,486.333582311111,445.888871916667,575.7777704,486.888554444444,504.222231777778,271.555540891111,516.222752011111,498.221852333333,448.555866736111,597.555550166667,689.666667185
"107325374",7,7,14,19,12,35,19,9,13,3,35,8,23,13,31
"107305894",340.333466666667,193.9999,170.9999,217.33330049,173.3333,192.000033333333,267.333166666667,286.000166666667,183.3333,109.666566666667,238.999966666667,136.3334363,167.6668,239.000166666667,263.6666
"107305890",522.666733333333,302.333466666667,278.333293333333,418.66686,338.9997,310.333266666667,428.6666,508.333066666667,411.333566666667,173.333356666667,446.3331,181.3336,370.000096666667,490.666663333333,475.3332
"107305893",91.75001932025,70.2499,29.25,70.49985,72.249898725,48.25,109.5002155,85.00005,83.5001,25.75,92.750025,46,77.2501,53.99995,101.9999
"107307134",52.0985,26.138942315,51.584000061,27.000021415,26.643266915,88.3026872,42.06332302,32,51.561,26.5,57.499981587,28.00000192,49.21195,42.17479,53.5
"107314702",131.888822222222,61.7778007777778,82.9999777874111,66.4443940392222,81.4444487777778,87.4443933333333,146.999980688333,79.8889292044444,84.2223222222222,43.0000348888889,90.3332645827778,82.8890111111111,92.2223227204445,98.9999535688889,91.3333211111111
"107315153",97,64,62,58,41,90,93,66,84,48,124,67,106,84,109
"107315155",13.895,11.3139,5.3198,17.6821,8.61163,13.0114,7.46566,4.66516,11.6228,3.38853,21.1941,7.46241,14.3086,7.99718,22.9262
"107315121",108.00005,64.5,63,62,83.5,63,124,108.49995,58.5,40.5,105.5,48.5,83.00025,140.4999,77.5
"107315093",2021.5025,1423,1217.99935,1345.00225,1614.002,1841.0015,2109.9985,1664.4985,1691.0015,965.00025,2055.502,1537.50225,1645.50045,1985.99865,2334.5005
"107315165",25,57,22,22,20,238,43,22,157,19,66,109,59,41,208
"107315099",7464,5102,4283,5384,6715,6231,9280,7131,7350,3720,7489,6365,6882,7892,8911
"107311017",1093.6008,639.00000000588,659.1992,686.4008,816.3992941498,704.5998000167,1011.5992001362,792.0006000322,805.599400658,528.601,798.0004,713.4002,1128.80040236,1130.59880000802,1230.6008
"107311021",9,2.00466,1,3,9,3.00605,13,5.00882,7,3.009,10.0167,5.01081,3,11.0184,8.00995
"107311020",351.666666666667,279.665,237.666666666667,286.666666666667,318.333333333333,321.664666666667,417.332566666667,367.33,359.3342,216.330333333333,385.327666666667,297.9964,384,382.659533333333,520.663333333333
"107311019",796,498,429,469,564,677,827,597,710,345,925,572,730,823,835
"107311045",111.00025,74.250043275,75.0000788675,81.250125,70.74995,86.999932,123.74995975,91.50006175,82.500125,61.000000025925,129.4997725,66.749989975,130.5,120.50003296975,149.00006
"107325385",77.1333966666667,50.9333886922,59.3333604143333,40.3999773343933,64.53336,78.0666460356467,83.4666413333333,50.799982902,65.2666696677333,36.20001,73.133395086,58.0666533333333,63.53328,71.1999553308,62.5999866666667
"107323904",571.25,445.001,463.24900002475,435.25,542.249,666.5,721.5,643.75000022675,645.25,373,670.75,525.4995,627.50075,680.5,803
"107323902",205.333333333333,124,134,131.6666,148.333333333333,222.0001,235.666666666667,148,198.6665,102.3333,205.666666666667,168.333333333333,203,204.333366666667,264.666766666667
"107317377",152.099746666667,94.0722000028833,86.1229696291667,94.4264975,118.375005284583,132.53965125,148.236012502304,131.698824181958,132.818890667513,74.9305595833333,156.285954583333,116.028762638333,119.170125,143.347294583333,155.587483872592
"107317826",65.250011135125,40.0037912125,56.389591361,49.875010908875,48.6384394875,46.3803704625,79.806303514125,58.249992425,52.30224667675,56.6442732325,60.75228534375,37.79534625,55.656629622875,74.53203860525,110.311512517
"107311805",1187,985,802,941,1201,1273,1703,1351,1372,745,1312,1515,1887,1404,1889
"107311731",7.9999839,5,8.66666666666667,8.33332692266667,3,20.3333333333333,8.66666666666667,8.00000666666667,10.6666666666667,5.66667,38.3333333333333,10.3333233333333,82.99991,16.3333333333333,48.3333334
"107311744",3.19925,0,3.1564,14.2341,7.52413,7.27082,11.7183,2.10124,5.49637,8.4044,5.48778,3.17451,3.20406,19.847,16.0728
"107311718",396.333966666667,268.000066666667,272.999933333333,253.9999,285.6666,356.666666666667,493.6678,258.333366666667,337.333333333333,186.666733333333,355.333466666667,259.3333,325.000033333333,459.666633333333,330.6668
"107312238",348,208.49985,161.5,155.9999,262.5002,268,335,286.5001,282,141,339.9999,300,239.50015,281,349.49985
"107312269",119,99,106,129,126,89,172,125,136,76,140,117,148,164,149
"107312252",44.8,45.00006,26.6,36.8,41.60008,26.80006,61.79996,44.3999,44.99996,24.4,119.2,30.79996,64.599954,66.79994,43.600032
"107315892",19.499995,15.7500175,15.2499975,15.50002,14.5000075,21.2500125,24.24999,19.50001,34.2499075,13.000005,70.750035,17.5000075,37.74994,28.249955,22.750005875
"107307150",710,494,462,610,677,682,773,709,780,435,662,590,764,869,1019
"107307151",6051.005,3434.5,2410.9975,3136,5684.5,3949.4985,7286,3676.501,4659.0015,3101.999,2986.5,4262,4577.5,4670.5,4066.5
"107307149",7166.42,4585.68,6839,3333,6404,9340.8,6712.71,5256,5400,4164,6965.61,3470,6570.6,6326.63,8259.29
"107307148",7993,7281,3225,4643,4631,2940,6066,5042,6199,3543,2900,3437,7841,5393,6774
"107307138",2918.4999,2641,1075,1657.998485,1664.99935,1008,1836,1549.5,2148.5,1168.0022,1001.5,1237.5,2791.5,1861.9998,2489
"107307140",3655,5074,2553,2514,3741,2779,4179,3194,4297,2219,2011,2480,5492,3426,4756
"107322016",133.00015,78,88,89.5001,96.00025,95.50005,123.49977,111.4999,85.499835,65,149.99995,106,123.00025,169.4998,135.99995
"107322003",108.666546666667,67.3332133333333,98.3333666666667,63.0000333333333,60.3333470636667,178.999923333333,133.000103666667,119.816793666667,117.999733333333,120.6668,218.333132333333,51.333350082,146.666871983333,118.333166666667,86.0000153666667
"107317535",122.24999761,92.25012854,75.5,92.499875,78.9999590175,114.000105,124.4998963,115.250043395,123.0000079875,64.5000329225,165.7498750485,73.7498709975,149.24996849075,131.5002295525,111.9999
"107325086",21.2857067171429,11.5752812905286,14.0309571428571,17.0082801904286,16.8571457142857,16.8571428571429,32.3011714285714,20.4338285714286,19.1495285714286,11.4285685772571,53.5864,10.5714317428571,32.4473714285714,22.6115,28.7142857142857
"107325099",172.9999,110.5,143.49995,87,114.5,155.0002,184,167.4998,160,105.5,250.4999,109.99977,180,213.0001,177
"107325096",81,52,72,53,56,52,57,73,111,81,248,32,125,126,88
"107325093",63,36,43,31,46,43,51,51,41,29,90,20,53,56,64
"107325102",278,169,138,185,218,228,361,257,227,138,289,216,186,248,282
"107325090",1,0,0,0,3,2,0,3,5,1,7,3,0,1,1
"107308604",559.333333333333,392.333533333333,351.66725,350.000033333333,497.9999,567.0005,679.3335,500.165833333333,643.167458483333,266.833849433333,714.832333333333,495.333318500833,615.166,695.9995,775.999
"107308592",851.99765,700.4992,520.5,635.5007,795.5,354.5,982,716.5,663,363.5,368,501.5,590.5023,863.50000635,713
"107305704",397.5,275,243.4999,225.50005,281,323.5,437,318.5001,325.5,187.0001,452.5,273.00005,358.50005,374,370.5001
"107325924",640,474,359,484,588,510,766,611,653,347,675,668,734,728,829
"107317985",1007,869,1152,971,983,1352,1919,887,1077,789,2726,1039,2428,2096,2935
"107317988",3,3.33333333333333,4.66666416666667,5.35675333333333,2,6,8.66665333333333,7.66665666666667,0.666666666666667,12.6666666666667,16.6666766666667,2.33333333333333,5.66666333333333,7.0161,6.33332
"107319849",259.6000000284,135.73974,157.502940212,150.39994,178.15186022774,204.60006,242.8000000374,137.13052204,160.2,113,292.5477,173.1999776836,246.600001242,218.9514,202.59999068
"107320442",70.83329152445,51.73949175,36.870835,42.2038416666667,56.8333500048833,47.6666333477833,68.8333000085333,40.33340000505,51.8333000843333,32.6666666666667,61.9999166666667,60.3333833556667,43.8333259166667,64.5506166666667,91.1666333457833
"107306158",43.1429257142857,27.8571571428571,13.5714285714286,19.0000571428571,21.7142714285714,13.2857142857143,38.7142714285714,26.8570857142857,36.5714428571429,8.99999714285714,31.42856,20.5714714285714,22.9999785714286,13.7142857142857,33.5714285714286
"107311477",46.3333333333333,36.33342328,15.6666688,56.6666693,47.3332666666667,58.00000215,74.000000043,38.6666851966667,110.000000003367,30.3333333333333,137.000000005133,48,111.333333333333,55,34.6666597966667
"107311463",148.222268385056,105.500069645444,92.6111198527778,121.166588909167,131.111062156667,169.722177241844,153.055554233389,109.111139284333,168.611060444444,87.0555352777778,167.833323870056,128.944447127778,155.111144625556,174.499910818889,174.2778671935
"107323996",81.999945,62,90,82.5,76.49986,235.0001,132.5,89,167.500205,91.000155,281.932,169.43335,422.4998,187.5001,650.47115
"107323922",459.166666666667,318.166,281.166033333333,310.333916666667,402.333066666667,324.000216666667,554.666533333333,433.499616666667,499.3336,268.833775,481.83405,420.000483333333,452.665883333333,484.334083333333,640.66675
"107306059",1028,766,297,627,909,537,1070,1063,961,315,1131,571,936,626,1711
"107305687",1139,673,505,653,726,1365,1006,961,633,407,1021,686,627,761,723
"107319460",1254.5015,862.9995,682,803.4975,1096.0015,1202.5015,1463,1150.5,1223.502,650,1289.499,1136.0025,1083.5015,1298,1625
"107319452",895.4985,710.001,579,680.9995,817.0005,991,1037.5025,811.49865,995.0005,540.5002,1250.999,799.9915,866.0025,1067.5,1361.501
"107319447",20,9,14,40,18,13,36,41,23,7,28,7,9,20,15
"107319459",198,85,77,117,160,96,180,138,144,59,150,139,152,218,186
"107319437",750.4975,623.4985,619,630.499,651,699.501,1072.9995,577.5,853.9985,472.5,831.001,1024.5015,980.9975,1180.998,1138.0005
"107319430",1267,970,680,705,1058,852,1449,1049,1380,597,1416,1563,1392,1548,2344
"107306028",421.668333333333,291.333333333333,146,257,353,214.192333333333,479.213333333333,366.666586666667,367.3333,127.3333,423.333333333333,228,374.333333333333,282.333333333333,587.5298
"107306031",524.9992,388.6666,329.6669,340,421.666733333333,414.999933333333,567.333366666667,448.333433333333,467.000266666667,285.000266666667,505.666666666667,385.666766666667,459.3333,484.999933333333,516.3334
"107306030",658,511,283,399,544,442.423,758.361,616,641,191,735,418,810,612,1188.41
"107306017",45.00006,36.8352,26.8,31.79994,30.80006491,41.599938,68.3999,44.59998138256,42.430660048,18.39999126,63.8000602,26.00008,99.86336,58.2,110.4
"107318085",865.0021,559.50155,262.5,377.5,590.49835,907.5,460.00015,691.5,722.00165,138.5,705,428.0002,891.5014,889.9987,1433.9988
"107311666",25.5000276365,25.29999805,22.69998950214,24.7000081252,26.2999900113,38.69996000283,33.79999447,30.500008,46.50001294207,30.200033236,81.7000030149,38.70003,44.900005074,59.1999773233,45.3000411632
"107306276",22.1428571428571,17.2857142857143,7.71427285714286,15.8571385714286,21.57142,14.85715,26.4285674285714,21.7143014285714,21.7142857142857,9.28571,24.4285742857143,14.9999885714286,16.1428480892857,12.5714328571429,26.2857128571429
"107306284",26,11,17,7,19,10,18,206,16,59,156,6,32,39,10
"107318568",1540.4981,1106.998,888.0023,1100.998,1253.4984,1424.4998,1814.998,1662.999,1640.499,787.5,1660.9975,1352.5007,1211.9994,1795.49755,1735.5
"107315641",513.666666666667,293.666855333333,330.666737,378.666693666667,442.333266666667,431.333166666667,546.333333333333,416,483.666518473333,331.333333365667,525.999666666667,454.333280333333,499.66764,635.0006484,818.000000633333
"107315638",12574,8390,7586,8542,10727,9686,16586,10013,11306,5753,10958,9090,11105,12119,18786
"107315637",185.75,141.5,121.75,142.25015,173.5,146.9999,216.750075,172.7501925,196.999825,106.24999551,189.2500875,138.5,168.0000125,199.00015,223.250075
"107315989",1496,1063,1109,1062,1075,1127,1447,1267,1283,756,1868,1126,1259,1665,1592
"107316073",1000.002,788.999,621.0015,835.0018,357.99985,744.5,919.4986,545.5001,747.5023,341.00025,2389.001,513.49975,835.5,1614,1331.4985
"107316081",319.666666666667,217.8334,205.333366666667,233.666716666667,271.166733333333,229.8334,420.667233333333,279.166766666667,274.666833333333,140.166616666667,355.166466666667,229.83325,318.499966666667,347.0005,387.832866666667
"107317587",629.389,493.666333333333,430.274666666667,488.000333333333,563.333333333333,592.403333333333,1277.728,573.666666666667,634.111,349.999666666667,571,565.552333333333,499.666666666667,748,829.999
"107314891",107.376060912615,66.3077401396923,98.5383846659231,85.1537684471539,102.923073851054,89.8461604902308,109.692330219308,87.7692071136154,103.615484725692,64.8461362833692,147.384703243077,86.6922954178154,98.3078192307692,131.230831772469,124.759184685462
"107311066",9519,6740,6860,7086,8178,6994,12240,10152,10594,5678,10902,7878,11801,13070,12757
"107311018",82.1817727272727,66.5454263363636,65,58.6363963636364,74.3636727272727,77.2727316299455,91,78.0000072727273,82.9090818181818,53.4545578309091,92.1817809090909,76.4545818181818,83.9090572727273,101.364054545455,113.181658181818
"107320596",29.5384463184615,20.7692464923077,24.4615469230769,22.6153846153846,24.8461447430769,29.4615086230769,31.1538510469231,30.3076931117692,32.6923336192308,20.8461512094615,41.9999946153846,20.5384576923077,25.6153797793846,33.6922871597692,40.7692711590769
"107307074",940,708,479.442,524,647,572.011,1344,655,628,298,586,466.465,549,785,733
"107314814",314,189,188,267,252,245,300,369,422,388,716,283,1305,375,322
"107325582",2.66666666666667,0,2,7,0,7,3.66666666666667,3.33333333333333,3,2.33333333333333,9.66667666666667,0,9,2,1
"107318848",18.6666666666667,12,9.66666666666667,14,19,27.3333333333333,19,22,20.333344355,14.33333153,68.3333333333333,11.3333333333333,31.33333378,25.0000033333333,19.6666533333333
